,Last_Update,Province_State,Country_Region,Confirmed,Deaths,Confirmed_perday,Deaths_perday
307,2022-11-23 04:21:06,Sardegna,Italy,478930,2818,-1068671.0,-6436.0
307,2022-11-24 04:21:09,Sardegna,Italy,478930,2818,0.0,0.0
307,2022-11-25 04:21:06,Sardegna,Italy,478930,2818,0.0,0.0
307,2022-11-26 04:21:11,Sardegna,Italy,482438,2832,3508.0,14.0
307,2022-11-27 04:21:05,Sardegna,Italy,482438,2832,0.0,0.0
307,2022-11-28 04:21:02,Sardegna,Italy,482438,2832,0.0,0.0
307,2022-11-29 04:21:05,Sardegna,Italy,482438,2832,0.0,0.0
307,2022-11-30 04:21:07,Sardegna,Italy,482438,2832,0.0,0.0
308,2022-11-23 04:21:06,Sicilia,Italy,1713558,12283,1231120.0,9451.0
308,2022-11-24 04:21:09,Sicilia,Italy,1713558,12283,0.0,0.0
308,2022-11-25 04:21:06,Sicilia,Italy,1713558,12283,0.0,0.0
308,2022-11-26 04:21:11,Sicilia,Italy,1724294,12298,10736.0,15.0
308,2022-11-27 04:21:05,Sicilia,Italy,1724294,12298,0.0,0.0
308,2022-11-28 04:21:02,Sicilia,Italy,1724294,12298,0.0,0.0
308,2022-11-29 04:21:05,Sicilia,Italy,1724294,12298,0.0,0.0
308,2022-11-30 04:21:07,Sicilia,Italy,1724294,12298,0.0,0.0
309,2022-11-23 04:21:06,Toscana,Italy,1499661,11092,-224633.0,-1206.0
309,2022-11-24 04:21:09,Toscana,Italy,1499661,11092,0.0,0.0
309,2022-11-25 04:21:06,Toscana,Italy,1499661,11092,0.0,0.0
309,2022-11-26 04:21:11,Toscana,Italy,1514403,11140,14742.0,48.0
309,2022-11-27 04:21:05,Toscana,Italy,1514403,11140,0.0,0.0
309,2022-11-28 04:21:02,Toscana,Italy,1514403,11140,0.0,0.0
309,2022-11-29 04:21:05,Toscana,Italy,1514403,11140,0.0,0.0
309,2022-11-30 04:21:07,Toscana,Italy,1514403,11140,0.0,0.0
310,2022-11-23 04:21:06,Umbria,Italy,410100,2237,-1104303.0,-8903.0
310,2022-11-24 04:21:09,Umbria,Italy,410100,2237,0.0,0.0
310,2022-11-25 04:21:06,Umbria,Italy,410100,2237,0.0,0.0
310,2022-11-26 04:21:11,Umbria,Italy,413420,2250,3320.0,13.0
310,2022-11-27 04:21:05,Umbria,Italy,413420,2250,0.0,0.0
310,2022-11-28 04:21:02,Umbria,Italy,413420,2250,0.0,0.0
310,2022-11-29 04:21:05,Umbria,Italy,413420,2250,0.0,0.0
310,2022-11-30 04:21:07,Umbria,Italy,413420,2250,0.0,0.0
311,2022-11-23 04:21:06,Valle d'Aosta,Italy,48329,559,-365091.0,-1691.0
311,2022-11-24 04:21:09,Valle d'Aosta,Italy,48329,559,0.0,0.0
311,2022-11-25 04:21:06,Valle d'Aosta,Italy,48329,559,0.0,0.0
311,2022-11-26 04:21:11,Valle d'Aosta,Italy,48705,559,376.0,0.0
311,2022-11-27 04:21:05,Valle d'Aosta,Italy,48705,559,0.0,0.0
311,2022-11-28 04:21:02,Valle d'Aosta,Italy,48705,559,0.0,0.0
311,2022-11-29 04:21:05,Valle d'Aosta,Italy,48705,559,0.0,0.0
311,2022-11-30 04:21:07,Valle d'Aosta,Italy,48705,559,0.0,0.0
312,2022-11-23 04:21:06,Veneto,Italy,2487068,15853,2438363.0,15294.0
312,2022-11-24 04:21:09,Veneto,Italy,2487068,15853,0.0,0.0
312,2022-11-25 04:21:06,Veneto,Italy,2487068,15853,0.0,0.0
312,2022-11-26 04:21:11,Veneto,Italy,2520805,15909,33737.0,56.0
312,2022-11-27 04:21:05,Veneto,Italy,2520805,15909,0.0,0.0
312,2022-11-28 04:21:02,Veneto,Italy,2520805,15909,0.0,0.0
312,2022-11-29 04:21:05,Veneto,Italy,2520805,15909,0.0,0.0
312,2022-11-30 04:21:07,Veneto,Italy,2520805,15909,0.0,0.0
313,2022-11-23 04:21:06,None,Jamaica,152517,3399,-2368288.0,-12510.0
313,2022-11-24 04:21:09,None,Jamaica,152517,3399,0.0,0.0
313,2022-11-25 04:21:06,None,Jamaica,152517,3399,0.0,0.0
313,2022-11-26 04:21:11,None,Jamaica,152517,3399,0.0,0.0
313,2022-11-27 04:21:05,None,Jamaica,152517,3399,0.0,0.0
313,2022-11-28 04:21:02,None,Jamaica,152517,3399,0.0,0.0
313,2022-11-29 04:21:05,None,Jamaica,152517,3399,0.0,0.0
313,2022-11-30 04:21:07,None,Jamaica,152517,3399,0.0,0.0
314,2022-11-23 04:21:06,Aichi,Japan,1512096,3035,1359579.0,-364.0
314,2022-11-24 04:21:09,Aichi,Japan,1520982,3036,8886.0,1.0
314,2022-11-25 04:21:06,Aichi,Japan,1523574,3044,2592.0,8.0
314,2022-11-26 04:21:11,Aichi,Japan,1531983,3053,8409.0,9.0
314,2022-11-27 04:21:05,Aichi,Japan,1540621,3055,8638.0,2.0
314,2022-11-28 04:21:02,Aichi,Japan,1546937,3064,6316.0,9.0
314,2022-11-29 04:21:05,Aichi,Japan,1548763,3074,1826.0,10.0
314,2022-11-30 04:21:07,Aichi,Japan,1558612,3077,9849.0,3.0
315,2022-11-23 04:21:06,Akita,Japan,134060,299,-1424552.0,-2778.0
315,2022-11-24 04:21:09,Akita,Japan,135643,305,1583.0,6.0
315,2022-11-25 04:21:06,Akita,Japan,135942,309,299.0,4.0
315,2022-11-26 04:21:11,Akita,Japan,137680,310,1738.0,1.0
315,2022-11-27 04:21:05,Akita,Japan,139128,310,1448.0,0.0
315,2022-11-28 04:21:02,Akita,Japan,139977,317,849.0,7.0
315,2022-11-29 04:21:05,Akita,Japan,140366,317,389.0,0.0
315,2022-11-30 04:21:07,Akita,Japan,142328,321,1962.0,4.0
316,2022-11-23 04:21:06,Aomori,Japan,188189,366,45861.0,45.0
316,2022-11-24 04:21:09,Aomori,Japan,189795,372,1606.0,6.0
316,2022-11-25 04:21:06,Aomori,Japan,190468,375,673.0,3.0
316,2022-11-26 04:21:11,Aomori,Japan,192356,378,1888.0,3.0
316,2022-11-27 04:21:05,Aomori,Japan,193907,382,1551.0,4.0
316,2022-11-28 04:21:02,Aomori,Japan,194892,386,985.0,4.0
316,2022-11-29 04:21:05,Aomori,Japan,195503,387,611.0,1.0
316,2022-11-30 04:21:07,Aomori,Japan,205672,387,10169.0,0.0
317,2022-11-23 04:21:06,Chiba,Japan,1047097,2710,841425.0,2323.0
317,2022-11-24 04:21:09,Chiba,Japan,1052413,2714,5316.0,4.0
317,2022-11-25 04:21:06,Chiba,Japan,1054652,2718,2239.0,4.0
317,2022-11-26 04:21:11,Chiba,Japan,1060792,2721,6140.0,3.0
317,2022-11-27 04:21:05,Chiba,Japan,1066701,2725,5909.0,4.0
317,2022-11-28 04:21:02,Chiba,Japan,1071000,2725,4299.0,0.0
317,2022-11-29 04:21:05,Chiba,Japan,1073005,2728,2005.0,3.0
317,2022-11-30 04:21:07,Chiba,Japan,1077856,2733,4851.0,5.0
318,2022-11-23 04:21:06,Ehime,Japan,186989,315,-890867.0,-2418.0
318,2022-11-24 04:21:09,Ehime,Japan,187951,316,962.0,1.0
318,2022-11-25 04:21:06,Ehime,Japan,188267,317,316.0,1.0
318,2022-11-26 04:21:11,Ehime,Japan,189547,317,1280.0,0.0
318,2022-11-27 04:21:05,Ehime,Japan,190466,318,919.0,1.0
318,2022-11-28 04:21:02,Ehime,Japan,191228,318,762.0,0.0
318,2022-11-29 04:21:05,Ehime,Japan,191584,319,356.0,1.0
318,2022-11-30 04:21:07,Ehime,Japan,193117,320,1533.0,1.0
319,2022-11-23 04:21:06,Fukui,Japan,132773,108,-60344.0,-212.0
319,2022-11-24 04:21:09,Fukui,Japan,133926,110,1153.0,2.0
319,2022-11-25 04:21:06,Fukui,Japan,134436,112,510.0,2.0
319,2022-11-26 04:21:11,Fukui,Japan,135321,114,885.0,2.0
319,2022-11-27 04:21:05,Fukui,Japan,136282,115,961.0,1.0
319,2022-11-28 04:21:02,Fukui,Japan,137213,116,931.0,1.0
319,2022-11-29 04:21:05,Fukui,Japan,137513,117,300.0,1.0
319,2022-11-30 04:21:07,Fukui,Japan,138381,118,868.0,1.0
320,2022-11-23 04:21:06,Fukuoka,Japan,1150281,2072,1011900.0,1954.0
320,2022-11-24 04:21:09,Fukuoka,Japan,1153890,2075,3609.0,3.0
320,2022-11-25 04:21:06,Fukuoka,Japan,1155229,2077,1339.0,2.0
320,2022-11-26 04:21:11,Fukuoka,Japan,1158108,2078,2879.0,1.0
320,2022-11-27 04:21:05,Fukuoka,Japan,1161746,2082,3638.0,4.0
320,2022-11-28 04:21:02,Fukuoka,Japan,1164725,2083,2979.0,1.0
320,2022-11-29 04:21:05,Fukuoka,Japan,1165751,2084,1026.0,1.0
320,2022-11-30 04:21:07,Fukuoka,Japan,1168893,2090,3142.0,6.0
321,2022-11-23 04:21:06,Fukushima,Japan,246167,330,-922726.0,-1760.0
321,2022-11-24 04:21:09,Fukushima,Japan,249358,335,3191.0,5.0
321,2022-11-25 04:21:06,Fukushima,Japan,250713,335,1355.0,0.0
321,2022-11-26 04:21:11,Fukushima,Japan,253691,340,2978.0,5.0
321,2022-11-27 04:21:05,Fukushima,Japan,256556,340,2865.0,0.0
321,2022-11-28 04:21:02,Fukushima,Japan,258860,340,2304.0,0.0
321,2022-11-29 04:21:05,Fukushima,Japan,259865,340,1005.0,0.0
321,2022-11-30 04:21:07,Fukushima,Japan,263134,347,3269.0,7.0
322,2022-11-23 04:21:06,Gifu,Japan,345621,666,82487.0,319.0
322,2022-11-24 04:21:09,Gifu,Japan,348076,671,2455.0,5.0
322,2022-11-25 04:21:06,Gifu,Japan,348835,672,759.0,1.0
322,2022-11-26 04:21:11,Gifu,Japan,351583,676,2748.0,4.0
322,2022-11-27 04:21:05,Gifu,Japan,353904,679,2321.0,3.0
322,2022-11-28 04:21:02,Gifu,Japan,355748,684,1844.0,5.0
322,2022-11-29 04:21:05,Gifu,Japan,356588,690,840.0,6.0
322,2022-11-30 04:21:07,Gifu,Japan,360088,693,3500.0,3.0
323,2022-11-23 04:21:06,Gunma,Japan,283642,564,-76446.0,-129.0
323,2022-11-24 04:21:09,Gunma,Japan,286175,572,2533.0,8.0
323,2022-11-25 04:21:06,Gunma,Japan,287210,575,1035.0,3.0
323,2022-11-26 04:21:11,Gunma,Japan,289693,578,2483.0,3.0
323,2022-11-27 04:21:05,Gunma,Japan,292031,583,2338.0,5.0
323,2022-11-28 04:21:02,Gunma,Japan,293809,587,1778.0,4.0
323,2022-11-29 04:21:05,Gunma,Japan,294708,591,899.0,4.0
323,2022-11-30 04:21:07,Gunma,Japan,297267,593,2559.0,2.0
324,2022-11-23 04:21:06,Hiroshima,Japan,507375,835,210108.0,242.0
324,2022-11-24 04:21:09,Hiroshima,Japan,511305,839,3930.0,4.0
324,2022-11-25 04:21:06,Hiroshima,Japan,514969,845,3664.0,6.0
324,2022-11-26 04:21:11,Hiroshima,Japan,516418,848,1449.0,3.0
324,2022-11-27 04:21:05,Hiroshima,Japan,519871,851,3453.0,3.0
324,2022-11-28 04:21:02,Hiroshima,Japan,523367,856,3496.0,5.0
324,2022-11-29 04:21:05,Hiroshima,Japan,525995,859,2628.0,3.0
324,2022-11-30 04:21:07,Hiroshima,Japan,527319,862,1324.0,3.0
325,2022-11-23 04:21:06,Hokkaido,Japan,1003558,3054,476239.0,2192.0
325,2022-11-24 04:21:09,Hokkaido,Japan,1014501,3088,10943.0,34.0
325,2022-11-25 04:21:06,Hokkaido,Japan,1019396,3105,4895.0,17.0
325,2022-11-26 04:21:11,Hokkaido,Japan,1029264,3113,9868.0,8.0
325,2022-11-27 04:21:05,Hokkaido,Japan,1038866,3149,9602.0,36.0
325,2022-11-28 04:21:02,Hokkaido,Japan,1044820,3182,5954.0,33.0
325,2022-11-29 04:21:05,Hokkaido,Japan,1048329,3194,3509.0,12.0
325,2022-11-30 04:21:07,Hokkaido,Japan,1058031,3224,9702.0,30.0
326,2022-11-23 04:21:06,Hyogo,Japan,1086428,2965,28397.0,-259.0
326,2022-11-24 04:21:09,Hyogo,Japan,1090431,2972,4003.0,7.0
326,2022-11-25 04:21:06,Hyogo,Japan,1092637,2973,2206.0,1.0
326,2022-11-26 04:21:11,Hyogo,Japan,1095009,2975,2372.0,2.0
326,2022-11-27 04:21:05,Hyogo,Japan,1098574,2979,3565.0,4.0
326,2022-11-28 04:21:02,Hyogo,Japan,1101896,2982,3322.0,3.0
326,2022-11-29 04:21:05,Hyogo,Japan,1103280,2984,1384.0,2.0
326,2022-11-30 04:21:07,Hyogo,Japan,1105756,2985,2476.0,1.0
327,2022-11-23 04:21:06,Ibaraki,Japan,419101,751,-686655.0,-2234.0
327,2022-11-24 04:21:09,Ibaraki,Japan,421588,752,2487.0,1.0
327,2022-11-25 04:21:06,Ibaraki,Japan,422782,755,1194.0,3.0
327,2022-11-26 04:21:11,Ibaraki,Japan,426313,758,3531.0,3.0
327,2022-11-27 04:21:05,Ibaraki,Japan,428306,763,1993.0,5.0
327,2022-11-28 04:21:02,Ibaraki,Japan,431256,769,2950.0,6.0
327,2022-11-29 04:21:05,Ibaraki,Japan,433405,773,2149.0,4.0
327,2022-11-30 04:21:07,Ibaraki,Japan,434389,779,984.0,6.0
328,2022-11-23 04:21:06,Ishikawa,Japan,191852,309,-242537.0,-470.0
328,2022-11-24 04:21:09,Ishikawa,Japan,193383,310,1531.0,1.0
328,2022-11-25 04:21:06,Ishikawa,Japan,193941,310,558.0,0.0
328,2022-11-26 04:21:11,Ishikawa,Japan,195245,312,1304.0,2.0
328,2022-11-27 04:21:05,Ishikawa,Japan,196533,314,1288.0,2.0
328,2022-11-28 04:21:02,Ishikawa,Japan,197452,317,919.0,3.0
328,2022-11-29 04:21:05,Ishikawa,Japan,197828,317,376.0,0.0
328,2022-11-30 04:21:07,Ishikawa,Japan,199485,317,1657.0,0.0
329,2022-11-23 04:21:06,Iwate,Japan,142759,242,-56726.0,-75.0
329,2022-11-24 04:21:09,Iwate,Japan,144579,245,1820.0,3.0
329,2022-11-25 04:21:06,Iwate,Japan,145259,249,680.0,4.0
329,2022-11-26 04:21:11,Iwate,Japan,147500,252,2241.0,3.0
329,2022-11-27 04:21:05,Iwate,Japan,149276,255,1776.0,3.0
329,2022-11-28 04:21:02,Iwate,Japan,150340,258,1064.0,3.0
329,2022-11-29 04:21:05,Iwate,Japan,151019,259,679.0,1.0
329,2022-11-30 04:21:07,Iwate,Japan,153268,263,2249.0,4.0
330,2022-11-23 04:21:06,Kagawa,Japan,163462,316,10194.0,53.0
330,2022-11-24 04:21:09,Kagawa,Japan,164296,319,834.0,3.0
330,2022-11-25 04:21:06,Kagawa,Japan,164497,319,201.0,0.0
330,2022-11-26 04:21:11,Kagawa,Japan,165426,321,929.0,2.0
330,2022-11-27 04:21:05,Kagawa,Japan,166232,321,806.0,0.0
330,2022-11-28 04:21:02,Kagawa,Japan,166810,322,578.0,1.0
330,2022-11-29 04:21:05,Kagawa,Japan,167089,323,279.0,1.0
330,2022-11-30 04:21:07,Kagawa,Japan,168085,323,996.0,0.0
331,2022-11-23 04:21:06,Kagoshima,Japan,316703,558,148618.0,235.0
331,2022-11-24 04:21:09,Kagoshima,Japan,317372,558,669.0,0.0
331,2022-11-25 04:21:06,Kagoshima,Japan,317656,558,284.0,0.0
331,2022-11-26 04:21:11,Kagoshima,Japan,318273,560,617.0,2.0
331,2022-11-27 04:21:05,Kagoshima,Japan,318869,561,596.0,1.0
331,2022-11-28 04:21:02,Kagoshima,Japan,319358,561,489.0,0.0
331,2022-11-29 04:21:05,Kagoshima,Japan,319636,561,278.0,0.0
331,2022-11-30 04:21:07,Kagoshima,Japan,320350,561,714.0,0.0
332,2022-11-23 04:21:06,Kanagawa,Japan,1651272,3122,1330922.0,2561.0
332,2022-11-24 04:21:09,Kanagawa,Japan,1659181,3128,7909.0,6.0
332,2022-11-25 04:21:06,Kanagawa,Japan,1663889,3142,4708.0,14.0
332,2022-11-26 04:21:11,Kanagawa,Japan,1670714,3144,6825.0,2.0
332,2022-11-27 04:21:05,Kanagawa,Japan,1678397,3145,7683.0,1.0
332,2022-11-28 04:21:02,Kanagawa,Japan,1685081,3150,6684.0,5.0
332,2022-11-29 04:21:05,Kanagawa,Japan,1689147,3154,4066.0,4.0
332,2022-11-30 04:21:07,Kanagawa,Japan,1697311,3154,8164.0,0.0
333,2022-11-23 04:21:06,Kochi,Japan,110040,321,-1587271.0,-2833.0
333,2022-11-24 04:21:09,Kochi,Japan,110565,321,525.0,0.0
333,2022-11-25 04:21:06,Kochi,Japan,110739,321,174.0,0.0
333,2022-11-26 04:21:11,Kochi,Japan,111330,321,591.0,0.0
333,2022-11-27 04:21:05,Kochi,Japan,111838,322,508.0,1.0
333,2022-11-28 04:21:02,Kochi,Japan,112143,324,305.0,2.0
333,2022-11-29 04:21:05,Kochi,Japan,112288,325,145.0,1.0
333,2022-11-30 04:21:07,Kochi,Japan,113055,327,767.0,2.0
334,2022-11-23 04:21:06,Kumamoto,Japan,360544,680,247489.0,353.0
334,2022-11-24 04:21:09,Kumamoto,Japan,361785,680,1241.0,0.0
334,2022-11-25 04:21:06,Kumamoto,Japan,362203,682,418.0,2.0
334,2022-11-26 04:21:11,Kumamoto,Japan,363571,684,1368.0,2.0
334,2022-11-27 04:21:05,Kumamoto,Japan,364772,687,1201.0,3.0
334,2022-11-28 04:21:02,Kumamoto,Japan,365676,688,904.0,1.0
334,2022-11-29 04:21:05,Kumamoto,Japan,366067,689,391.0,1.0
334,2022-11-30 04:21:07,Kumamoto,Japan,367790,692,1723.0,3.0
335,2022-11-23 04:21:06,Kyoto,Japan,513917,1145,146127.0,453.0
335,2022-11-24 04:21:09,Kyoto,Japan,515825,1147,1908.0,2.0
335,2022-11-25 04:21:06,Kyoto,Japan,516611,1148,786.0,1.0
335,2022-11-26 04:21:11,Kyoto,Japan,518322,1150,1711.0,2.0
335,2022-11-27 04:21:05,Kyoto,Japan,520119,1154,1797.0,4.0
335,2022-11-28 04:21:02,Kyoto,Japan,521625,1158,1506.0,4.0
335,2022-11-29 04:21:05,Kyoto,Japan,522060,1161,435.0,3.0
335,2022-11-30 04:21:07,Kyoto,Japan,524206,1164,2146.0,3.0
336,2022-11-23 04:21:06,Mie,Japan,288680,568,-235526.0,-596.0
336,2022-11-24 04:21:09,Mie,Japan,290746,569,2066.0,1.0
336,2022-11-25 04:21:06,Mie,Japan,292491,569,1745.0,0.0
336,2022-11-26 04:21:11,Mie,Japan,293046,572,555.0,3.0
336,2022-11-27 04:21:05,Mie,Japan,294806,573,1760.0,1.0
336,2022-11-28 04:21:02,Mie,Japan,296568,573,1762.0,0.0
336,2022-11-29 04:21:05,Mie,Japan,297692,577,1124.0,4.0
336,2022-11-30 04:21:07,Mie,Japan,298259,577,567.0,0.0
337,2022-11-23 04:21:06,Miyagi,Japan,333922,478,35663.0,-99.0
337,2022-11-24 04:21:09,Miyagi,Japan,338361,483,4439.0,5.0
337,2022-11-25 04:21:06,Miyagi,Japan,341087,489,2726.0,6.0
337,2022-11-26 04:21:11,Miyagi,Japan,344476,495,3389.0,6.0
337,2022-11-27 04:21:05,Miyagi,Japan,348449,501,3973.0,6.0
337,2022-11-28 04:21:02,Miyagi,Japan,351996,506,3547.0,5.0
337,2022-11-29 04:21:05,Miyagi,Japan,353765,507,1769.0,1.0
337,2022-11-30 04:21:07,Miyagi,Japan,357597,511,3832.0,4.0
338,2022-11-23 04:21:06,Miyazaki,Japan,211431,398,-146166.0,-113.0
338,2022-11-24 04:21:09,Miyazaki,Japan,212169,399,738.0,1.0
338,2022-11-25 04:21:06,Miyazaki,Japan,212448,400,279.0,1.0
338,2022-11-26 04:21:11,Miyazaki,Japan,213051,400,603.0,0.0
338,2022-11-27 04:21:05,Miyazaki,Japan,213746,401,695.0,1.0
338,2022-11-28 04:21:02,Miyazaki,Japan,214150,401,404.0,0.0
338,2022-11-29 04:21:05,Miyazaki,Japan,214373,403,223.0,2.0
338,2022-11-30 04:21:07,Miyazaki,Japan,215189,404,816.0,1.0
339,2022-11-23 04:21:06,Nagano,Japan,286610,427,71421.0,23.0
339,2022-11-24 04:21:09,Nagano,Japan,290938,427,4328.0,0.0
339,2022-11-25 04:21:06,Nagano,Japan,293493,432,2555.0,5.0
339,2022-11-26 04:21:11,Nagano,Japan,296037,432,2544.0,0.0
339,2022-11-27 04:21:05,Nagano,Japan,299615,450,3578.0,18.0
339,2022-11-28 04:21:02,Nagano,Japan,302895,450,3280.0,0.0
339,2022-11-29 04:21:05,Nagano,Japan,304190,450,1295.0,0.0
339,2022-11-30 04:21:07,Nagano,Japan,306419,472,2229.0,22.0
340,2022-11-23 04:21:06,Nagasaki,Japan,231711,346,-74708.0,-126.0
340,2022-11-24 04:21:09,Nagasaki,Japan,232481,348,770.0,2.0
340,2022-11-25 04:21:06,Nagasaki,Japan,232824,348,343.0,0.0
340,2022-11-26 04:21:11,Nagasaki,Japan,233672,348,848.0,0.0
340,2022-11-27 04:21:05,Nagasaki,Japan,234351,348,679.0,0.0
340,2022-11-28 04:21:02,Nagasaki,Japan,234875,349,524.0,1.0
340,2022-11-29 04:21:05,Nagasaki,Japan,235129,351,254.0,2.0
340,2022-11-30 04:21:07,Nagasaki,Japan,236176,351,1047.0,0.0
341,2022-11-23 04:21:06,Nara,Japan,249607,572,13431.0,221.0
341,2022-11-24 04:21:09,Nara,Japan,250738,575,1131.0,3.0
341,2022-11-25 04:21:06,Nara,Japan,251288,576,550.0,1.0
341,2022-11-26 04:21:11,Nara,Japan,252075,580,787.0,4.0
341,2022-11-27 04:21:05,Nara,Japan,253153,584,1078.0,4.0
341,2022-11-28 04:21:02,Nara,Japan,254097,584,944.0,0.0
341,2022-11-29 04:21:05,Nara,Japan,254501,584,404.0,0.0
341,2022-11-30 04:21:07,Nara,Japan,255559,584,1058.0,0.0
342,2022-11-23 04:21:06,Niigata,Japan,292283,198,36724.0,-386.0
342,2022-11-24 04:21:09,Niigata,Japan,295681,198,3398.0,0.0
342,2022-11-25 04:21:06,Niigata,Japan,297244,198,1563.0,0.0
342,2022-11-26 04:21:11,Niigata,Japan,300130,198,2886.0,0.0
342,2022-11-27 04:21:05,Niigata,Japan,303385,199,3255.0,1.0
342,2022-11-28 04:21:02,Niigata,Japan,305620,199,2235.0,0.0
342,2022-11-29 04:21:05,Niigata,Japan,306828,199,1208.0,0.0
342,2022-11-30 04:21:07,Niigata,Japan,310020,204,3192.0,5.0
343,2022-11-23 04:21:06,Oita,Japan,194246,400,-115774.0,196.0
343,2022-11-24 04:21:09,Oita,Japan,195186,402,940.0,2.0
343,2022-11-25 04:21:06,Oita,Japan,195729,403,543.0,1.0
343,2022-11-26 04:21:11,Oita,Japan,196552,403,823.0,0.0
343,2022-11-27 04:21:05,Oita,Japan,197379,404,827.0,1.0
343,2022-11-28 04:21:02,Oita,Japan,198099,404,720.0,0.0
343,2022-11-29 04:21:05,Oita,Japan,198497,404,398.0,0.0
343,2022-11-30 04:21:07,Oita,Japan,199280,404,783.0,0.0
344,2022-11-23 04:21:06,Okayama,Japan,317205,444,117925.0,40.0
344,2022-11-24 04:21:09,Okayama,Japan,319361,447,2156.0,3.0
344,2022-11-25 04:21:06,Okayama,Japan,320461,450,1100.0,3.0
344,2022-11-26 04:21:11,Okayama,Japan,322187,452,1726.0,2.0
344,2022-11-27 04:21:05,Okayama,Japan,324160,453,1973.0,1.0
344,2022-11-28 04:21:02,Okayama,Japan,325782,455,1622.0,2.0
344,2022-11-29 04:21:05,Okayama,Japan,326652,456,870.0,1.0
344,2022-11-30 04:21:07,Okayama,Japan,328515,458,1863.0,2.0
345,2022-11-23 04:21:06,Okinawa,Japan,515869,812,187354.0,354.0
345,2022-11-24 04:21:09,Okinawa,Japan,516427,813,558.0,1.0
345,2022-11-25 04:21:06,Okinawa,Japan,516677,813,250.0,0.0
345,2022-11-26 04:21:11,Okinawa,Japan,517232,813,555.0,0.0
345,2022-11-27 04:21:05,Okinawa,Japan,517690,815,458.0,2.0
345,2022-11-28 04:21:02,Okinawa,Japan,518089,815,399.0,0.0
345,2022-11-29 04:21:05,Okinawa,Japan,518277,815,188.0,0.0
345,2022-11-30 04:21:07,Okinawa,Japan,518955,815,678.0,0.0
346,2022-11-23 04:21:06,Osaka,Japan,2247925,6698,1728970.0,5883.0
346,2022-11-24 04:21:09,Osaka,Japan,2254540,6704,6615.0,6.0
346,2022-11-25 04:21:06,Osaka,Japan,2257184,6712,2644.0,8.0
346,2022-11-26 04:21:11,Osaka,Japan,2263052,6713,5868.0,1.0
346,2022-11-27 04:21:05,Osaka,Japan,2268975,6719,5923.0,6.0
346,2022-11-28 04:21:02,Osaka,Japan,2273440,6728,4465.0,9.0
346,2022-11-29 04:21:05,Osaka,Japan,2275542,6736,2102.0,8.0
346,2022-11-30 04:21:07,Osaka,Japan,2282189,6739,6647.0,3.0
347,2022-11-22 23:21:06,Port Quarantine,Japan,22118,8,-2260071.0,-6731.0
347,2022-11-22 23:21:06,Port Quarantine,Japan,22118,8,0.0,0.0
347,2022-11-22 23:21:06,Port Quarantine,Japan,22118,8,0.0,0.0
347,2022-11-22 23:21:06,Port Quarantine,Japan,22118,8,0.0,0.0
347,2022-11-22 23:21:06,Port Quarantine,Japan,22118,8,0.0,0.0
347,2022-11-22 23:21:06,Port Quarantine,Japan,22118,8,0.0,0.0
347,2022-11-22 23:21:06,Port Quarantine,Japan,22118,8,0.0,0.0
347,2022-11-22 23:21:06,Port Quarantine,Japan,22118,8,0.0,0.0
348,2022-11-23 04:21:06,Saga,Japan,172473,253,150355.0,245.0
348,2022-11-24 04:21:09,Saga,Japan,173265,256,792.0,3.0
348,2022-11-25 04:21:06,Saga,Japan,173476,257,211.0,1.0
348,2022-11-26 04:21:11,Saga,Japan,174341,257,865.0,0.0
348,2022-11-27 04:21:05,Saga,Japan,175095,260,754.0,3.0
348,2022-11-28 04:21:02,Saga,Japan,175706,260,611.0,0.0
348,2022-11-29 04:21:05,Saga,Japan,175905,262,199.0,2.0
348,2022-11-30 04:21:07,Saga,Japan,176935,263,1030.0,1.0
349,2022-11-23 04:21:06,Saitama,Japan,1323088,2561,1146153.0,2298.0
349,2022-11-24 04:21:09,Saitama,Japan,1330186,2570,7098.0,9.0
349,2022-11-25 04:21:06,Saitama,Japan,1332531,2577,2345.0,7.0
349,2022-11-26 04:21:11,Saitama,Japan,1338744,2579,6213.0,2.0
349,2022-11-27 04:21:05,Saitama,Japan,1345466,2588,6722.0,9.0
349,2022-11-28 04:21:02,Saitama,Japan,1350861,2591,5395.0,3.0
349,2022-11-29 04:21:05,Saitama,Japan,1353225,2591,2364.0,0.0
349,2022-11-30 04:21:07,Saitama,Japan,1360571,2593,7346.0,2.0
350,2022-11-23 04:21:06,Shiga,Japan,262948,376,-1097623.0,-2217.0
350,2022-11-24 04:21:09,Shiga,Japan,264438,377,1490.0,1.0
350,2022-11-25 04:21:06,Shiga,Japan,265035,377,597.0,0.0
350,2022-11-26 04:21:11,Shiga,Japan,266550,378,1515.0,1.0
350,2022-11-27 04:21:05,Shiga,Japan,268160,378,1610.0,0.0
350,2022-11-28 04:21:02,Shiga,Japan,269186,378,1026.0,0.0
350,2022-11-29 04:21:05,Shiga,Japan,269598,378,412.0,0.0
350,2022-11-30 04:21:07,Shiga,Japan,271263,379,1665.0,1.0
351,2022-11-23 04:21:06,Shimane,Japan,100517,112,-170746.0,-267.0
351,2022-11-24 04:21:09,Shimane,Japan,101391,112,874.0,0.0
351,2022-11-25 04:21:06,Shimane,Japan,101691,112,300.0,0.0
351,2022-11-26 04:21:11,Shimane,Japan,102547,113,856.0,1.0
351,2022-11-27 04:21:05,Shimane,Japan,103311,113,764.0,0.0
